caseID,uri,uriID,newURI
5,def://app/src/main/res/layout/sample_video_land.xml[language=FILE]//RelativeLayout/ImageView/android:id[language=XML]//@+id\\/small_close[language=ANY],0,def://app/src/main/res/layout/sample_video_land.xml[language=FILE]//RelativeLayout/ImageView/android:id[language=XML]//@+id\\/close_small[language=ANY]
5,def://gsyVideoPlayer-java/src/main/res/layout/video_layout_standard.xml[language=FILE]//RelativeLayout/ImageView/android:id[language=XML]//@+id\\/small_close[language=ANY],0,def://gsyVideoPlayer-java/src/main/res/layout/video_layout_standard.xml[language=FILE]//RelativeLayout/ImageView/android:id[language=XML]//@+id\\/close_small[language=ANY]
5,def://app/src/main/res/layout/sample_video.xml[language=FILE]//RelativeLayout/ImageView/android:id[language=XML]//@+id\\/small_close[language=ANY],0,def://app/src/main/res/layout/sample_video.xml[language=FILE]//RelativeLayout/ImageView/android:id[language=XML]//@+id\\/close_small[language=ANY]
6,def://gsyVideoPlayer-java/src/main/res/layout/video_progress_dialog.xml[language=FILE]//RelativeLayout/RelativeLayout/LinearLayout/ProgressBar/android:id[language=XML]//@+id\\/duration_progressbar[language=ANY],0,def://gsyVideoPlayer-java/src/main/res/layout/video_progress_dialog.xml[language=FILE]//RelativeLayout/RelativeLayout/LinearLayout/ProgressBar/android:id[language=XML]//@+id\\/duration_progress_bar[language=ANY]
7,use://gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/StandardGSYVideoPlayer.java[language=FILE]//StandardGSYVideoPlayer/getProgressDialogProgressId/return/R.id.duration_progressbar[language=JAVA],0,use://gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/StandardGSYVideoPlayer.java[language=FILE]//StandardGSYVideoPlayer/getProgressDialogProgressId/return/R.id.duration_progress_bar[language=JAVA]
8,use://gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java[language=FILE]//GSYVideoControlView/init/findViewById/R.id.fullscreen[language=JAVA],0,use://gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java[language=FILE]//GSYVideoControlView/init/findViewById/R.id.fullscreenHelper[language=JAVA]
8,use://gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java[language=FILE]//GSYVideoControlView/onTouch/R.id.fullscreen[language=JAVA],0,use://gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java[language=FILE]//GSYVideoControlView/onTouch/R.id.fullscreenHelper[language=JAVA]
9,use://gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java[language=FILE]//GSYVideoControlView/init/findViewById/R.id.fullscreen[language=JAVA],0,use://gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java[language=FILE]//GSYVideoControlView/init/findViewById/R.id.fullscreen_helper[language=JAVA]
9,use://gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java[language=FILE]//GSYVideoControlView/onTouch/R.id.fullscreen[language=JAVA],0,use://gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java[language=FILE]//GSYVideoControlView/onTouch/R.id.fullscreen_helper[language=JAVA]
10,use://gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java[language=FILE]//GSYVideoControlView/init/findViewById/R.id.bottom_progressbar[language=JAVA],0,use://gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java[language=FILE]//GSYVideoControlView/init/findViewById/R.id.progressbar_in_bottom[language=JAVA]
11,def://app/src/main/res/layout/sample_video_normal.xml[language=FILE]//RelativeLayout/ImageView/android:id[language=XML]//@+id\\/lock_screen[language=ANY],0,def://app/src/main/res/layout/sample_video_normal.xml[language=FILE]//RelativeLayout/ImageView/android:id[language=XML]//@+id\\/lockScreen[language=ANY]
11,def://gsyVideoPlayer-java/src/main/res/layout/video_layout_sample_ad.xml[language=FILE]//RelativeLayout/RelativeLayout/ImageView/android:id[language=XML]//@+id\\/lock_screen[language=ANY],0,def://gsyVideoPlayer-java/src/main/res/layout/video_layout_sample_ad.xml[language=FILE]//RelativeLayout/RelativeLayout/ImageView/android:id[language=XML]//@+id\\/lockScreen[language=ANY]
11,def://app/src/main/res/layout/danmaku_layout.xml[language=FILE]//RelativeLayout/ImageView/android:id[language=XML]//@+id\\/lock_screen[language=ANY],0,def://app/src/main/res/layout/danmaku_layout.xml[language=FILE]//RelativeLayout/ImageView/android:id[language=XML]//@+id\\/lockScreen[language=ANY]
11,def://app/src/main/res/layout/sample_video.xml[language=FILE]//RelativeLayout/ImageView/android:id[language=XML]//@+id\\/lock_screen[language=ANY],0,def://app/src/main/res/layout/sample_video.xml[language=FILE]//RelativeLayout/ImageView/android:id[language=XML]//@+id\\/lockScreen[language=ANY]
11,def://app/src/main/res/layout/video_layout_subtitle.xml[language=FILE]//RelativeLayout/ImageView/android:id[language=XML]//@+id\\/lock_screen[language=ANY],0,def://app/src/main/res/layout/video_layout_subtitle.xml[language=FILE]//RelativeLayout/ImageView/android:id[language=XML]//@+id\\/lockScreen[language=ANY]
11,def://app/src/main/res/layout/switch_video.xml[language=FILE]//RelativeLayout/ImageView/android:id[language=XML]//@+id\\/lock_screen[language=ANY],0,def://app/src/main/res/layout/switch_video.xml[language=FILE]//RelativeLayout/ImageView/android:id[language=XML]//@+id\\/lockScreen[language=ANY]
11,def://app/src/main/res/layout/video_layout_preview.xml[language=FILE]//RelativeLayout/ImageView/android:id[language=XML]//@+id\\/lock_screen[language=ANY],0,def://app/src/main/res/layout/video_layout_preview.xml[language=FILE]//RelativeLayout/ImageView/android:id[language=XML]//@+id\\/lockScreen[language=ANY]
11,def://app/src/main/res/layout/sample_control_video.xml[language=FILE]//RelativeLayout/ImageView/android:id[language=XML]//@+id\\/lock_screen[language=ANY],0,def://app/src/main/res/layout/sample_control_video.xml[language=FILE]//RelativeLayout/ImageView/android:id[language=XML]//@+id\\/lockScreen[language=ANY]
11,def://gsyVideoPlayer-java/src/main/res/layout/video_layout_normal.xml[language=FILE]//RelativeLayout/ImageView/android:id[language=XML]//@+id\\/lock_screen[language=ANY],0,def://gsyVideoPlayer-java/src/main/res/layout/video_layout_normal.xml[language=FILE]//RelativeLayout/ImageView/android:id[language=XML]//@+id\\/lockScreen[language=ANY]
11,def://gsyVideoPlayer-java/src/main/res/layout/video_layout_custom.xml[language=FILE]//RelativeLayout/ImageView/android:id[language=XML]//@+id\\/lock_screen[language=ANY],0,def://gsyVideoPlayer-java/src/main/res/layout/video_layout_custom.xml[language=FILE]//RelativeLayout/ImageView/android:id[language=XML]//@+id\\/lockScreen[language=ANY]
11,def://app/src/main/res/layout/video_layout_cover.xml[language=FILE]//RelativeLayout/ImageView/android:id[language=XML]//@+id\\/lock_screen[language=ANY],0,def://app/src/main/res/layout/video_layout_cover.xml[language=FILE]//RelativeLayout/ImageView/android:id[language=XML]//@+id\\/lockScreen[language=ANY]
11,def://app/src/main/res/layout/sample_video_pick.xml[language=FILE]//RelativeLayout/ImageView/android:id[language=XML]//@+id\\/lock_screen[language=ANY],0,def://app/src/main/res/layout/sample_video_pick.xml[language=FILE]//RelativeLayout/ImageView/android:id[language=XML]//@+id\\/lockScreen[language=ANY]
11,def://gsyVideoPlayer-java/src/main/res/layout/video_layout_standard.xml[language=FILE]//RelativeLayout/ImageView/android:id[language=XML]//@+id\\/lock_screen[language=ANY],0,def://gsyVideoPlayer-java/src/main/res/layout/video_layout_standard.xml[language=FILE]//RelativeLayout/ImageView/android:id[language=XML]//@+id\\/lockScreen[language=ANY]
11,def://app/src/main/res/layout/sample_video_land.xml[language=FILE]//RelativeLayout/ImageView/android:id[language=XML]//@+id\\/lock_screen[language=ANY],0,def://app/src/main/res/layout/sample_video_land.xml[language=FILE]//RelativeLayout/ImageView/android:id[language=XML]//@+id\\/lockScreen[language=ANY]
11,def://app/src/main/res/layout/audio_layout_cover.xml[language=FILE]//RelativeLayout/ImageView/android:id[language=XML]//@+id\\/lock_screen[language=ANY],0,def://app/src/main/res/layout/audio_layout_cover.xml[language=FILE]//RelativeLayout/ImageView/android:id[language=XML]//@+id\\/lockScreen[language=ANY]
12,use://app/src/main/java/com/example/gsyvideoplayer/simple/SimpleListVideoActivityMode2.java[language=FILE]//SimpleListVideoActivityMode2/onCreate/findViewById/R.id.activity_list_video[language=JAVA],0,use://app/src/main/java/com/example/gsyvideoplayer/simple/SimpleListVideoActivityMode2.java[language=FILE]//SimpleListVideoActivityMode2/onCreate/findViewById/R.id.list_video[language=JAVA]
12,use://app/src/main/java/com/example/gsyvideoplayer/ListVideo2Activity.java[language=FILE]//ListVideo2Activity/onCreate/listVideoAdapter.setRootView/binding.activityListVideo[language=JAVA],0,use://app/src/main/java/com/example/gsyvideoplayer/ListVideo2Activity.java[language=FILE]//ListVideo2Activity/onCreate/listVideoAdapter.setRootView/binding.listVideo[language=JAVA]
13,use://app/src/main/java/com/example/gsyvideoplayer/PlayActivity.java[language=FILE]//PlayActivity/onBackPressed/binding.videoPlayer[language=JAVA],0,use://app/src/main/java/com/example/gsyvideoplayer/PlayActivity.java[language=FILE]//PlayActivity/onBackPressed/binding.activityVideoPlayer[language=JAVA]
13,use://app/src/main/java/com/example/gsyvideoplayer/PlayActivity.java[language=FILE]//PlayActivity/onBackPressed/binding.videoPlayer[language=JAVA],1,use://app/src/main/java/com/example/gsyvideoplayer/PlayActivity.java[language=FILE]//PlayActivity/onBackPressed/binding.activityVideoPlayer[language=JAVA]
13,use://app/src/main/java/com/example/gsyvideoplayer/PlayActivity.java[language=FILE]//PlayActivity/onPause/binding.videoPlayer[language=JAVA],0,use://app/src/main/java/com/example/gsyvideoplayer/PlayActivity.java[language=FILE]//PlayActivity/onPause/binding.activityVideoPlayer[language=JAVA]
13,use://app/src/main/java/com/example/gsyvideoplayer/PlayActivity.java[language=FILE]//PlayActivity/onTransitionEnd/binding.videoPlayer[language=JAVA],0,use://app/src/main/java/com/example/gsyvideoplayer/PlayActivity.java[language=FILE]//PlayActivity/onTransitionEnd/binding.activityVideoPlayer[language=JAVA]
13,use://app/src/main/java/com/example/gsyvideoplayer/PlayActivity.java[language=FILE]//PlayActivity/onResume/binding.videoPlayer[language=JAVA],0,use://app/src/main/java/com/example/gsyvideoplayer/PlayActivity.java[language=FILE]//PlayActivity/onResume/binding.activityVideoPlayer[language=JAVA]
13,use://app/src/main/java/com/example/gsyvideoplayer/PlayActivity.java[language=FILE]//PlayActivity/init/OrientationUtils/binding.videoPlayer[language=JAVA],0,use://app/src/main/java/com/example/gsyvideoplayer/PlayActivity.java[language=FILE]//PlayActivity/init/OrientationUtils/binding.activityVideoPlayer[language=JAVA]
13,use://app/src/main/java/com/example/gsyvideoplayer/PlayActivity.java[language=FILE]//PlayActivity/initTransition/ViewCompat.setTransitionName/binding.videoPlayer[language=JAVA],0,use://app/src/main/java/com/example/gsyvideoplayer/PlayActivity.java[language=FILE]//PlayActivity/initTransition/ViewCompat.setTransitionName/binding.activityVideoPlayer[language=JAVA]
13,use://app/src/main/java/com/example/gsyvideoplayer/PlayActivity.java[language=FILE]//PlayActivity/initTransition/binding.videoPlayer[language=JAVA],0,use://app/src/main/java/com/example/gsyvideoplayer/PlayActivity.java[language=FILE]//PlayActivity/initTransition/binding.videoactivityVideoPlayerPlayer[language=JAVA]
13,use://app/src/main/java/com/example/gsyvideoplayer/PlayActivity.java[language=FILE]//PlayActivity/init/binding.videoPlayer[language=JAVA],0,use://app/src/main/java/com/example/gsyvideoplayer/PlayActivity.java[language=FILE]//PlayActivity/init/binding.activityVideoPlayer[language=JAVA]
13,use://app/src/main/java/com/example/gsyvideoplayer/PlayActivity.java[language=FILE]//PlayActivity/init/binding.videoPlayer[language=JAVA],1,use://app/src/main/java/com/example/gsyvideoplayer/PlayActivity.java[language=FILE]//PlayActivity/init/binding.activityVideoPlayer[language=JAVA]
13,use://app/src/main/java/com/example/gsyvideoplayer/PlayActivity.java[language=FILE]//PlayActivity/init/binding.videoPlayer[language=JAVA],2,use://app/src/main/java/com/example/gsyvideoplayer/PlayActivity.java[language=FILE]//PlayActivity/init/binding.activityVideoPlayer[language=JAVA]
13,use://app/src/main/java/com/example/gsyvideoplayer/PlayActivity.java[language=FILE]//PlayActivity/init/binding.videoPlayer[language=JAVA],3,use://app/src/main/java/com/example/gsyvideoplayer/PlayActivity.java[language=FILE]//PlayActivity/init/binding.activityVideoPlayer[language=JAVA]
13,use://app/src/main/java/com/example/gsyvideoplayer/PlayActivity.java[language=FILE]//PlayActivity/init/binding.videoPlayer[language=JAVA],4,use://app/src/main/java/com/example/gsyvideoplayer/PlayActivity.java[language=FILE]//PlayActivity/init/binding.activityVideoPlayer[language=JAVA]
13,use://app/src/main/java/com/example/gsyvideoplayer/PlayActivity.java[language=FILE]//PlayActivity/init/binding.videoPlayer[language=JAVA],5,use://app/src/main/java/com/example/gsyvideoplayer/PlayActivity.java[language=FILE]//PlayActivity/init/binding.activityVideoPlayer[language=JAVA]
13,use://app/src/main/java/com/example/gsyvideoplayer/PlayActivity.java[language=FILE]//PlayActivity/init/binding.videoPlayer[language=JAVA],6,use://app/src/main/java/com/example/gsyvideoplayer/PlayActivity.java[language=FILE]//PlayActivity/init/binding.activityVideoPlayer[language=JAVA]
14,use://app/src/main/java/com/example/gsyvideoplayer/EmptyActivity.java[language=FILE]//EmptyActivity/onCreate/ActivityEmptyBinding[language=JAVA],0,use://app/src/main/java/com/example/gsyvideoplayer/EmptyActivity.java[language=FILE]//EmptyActivity/onCreate/ActivityEmptyDefaultBinding[language=JAVA]
15,def://app/src/main/res/layout/activity_detail_filter.xml[language=FILE]//RelativeLayout/com.example.gsyvideoplayer.video.SampleControlVideo/android:id[language=XML]//@+id\\/detail_player[language=ANY],0,def://app/src/main/res/layout/activity_detail_filter.xml[language=FILE]//RelativeLayout/com.example.gsyvideoplayer.video.SampleControlVideo/android:id[language=XML]//@+id\\/detailed_player[language=ANY]
16,def://app/src/main/res/layout/fragment_video.xml[language=FILE]//RelativeLayout/androidx.recyclerview.widget.RecyclerView/android:id[language=XML]//@+id\\/list_item_recycler[language=ANY],0,def://app/src/main/res/layout/fragment_video.xml[language=FILE]//RelativeLayout/androidx.recyclerview.widget.RecyclerView/android:id[language=XML]//@+id\\/item_recycler[language=ANY]
17,def://app/src/main/res/layout/activity_detail_exo_subtitle_player.xml[language=FILE]//RelativeLayout/com.example.gsyvideoplayer.exosubtitle.GSYExoSubTitleVideoView/android:id[language=XML]//@+id\\/detail_player[language=ANY],0,def://app/src/main/res/layout/activity_detail_exo_subtitle_player.xml[language=FILE]//RelativeLayout/com.example.gsyvideoplayer.exosubtitle.GSYExoSubTitleVideoView/android:id[language=XML]//@+id\\/detailed_player[language=ANY]
18,use://app/src/main/java/com/example/gsyvideoplayer/adapter/RecyclerBaseAdapter.java[language=FILE]//RecyclerBaseAdapter/onCreateViewHolder/.inflate/R.layout.list_video_item[language=JAVA],0,use://app/src/main/java/com/example/gsyvideoplayer/adapter/RecyclerBaseAdapter.java[language=FILE]//RecyclerBaseAdapter/onCreateViewHolder/.inflate/R.layout.layout_list_video_item[language=JAVA]
18,use://app/src/main/java/com/example/gsyvideoplayer/adapter/ListVideoAdapter.java[language=FILE]//ListVideoAdapter/getView/inflater.inflate/R.layout.list_video_item[language=JAVA],0,use://app/src/main/java/com/example/gsyvideoplayer/adapter/ListVideoAdapter.java[language=FILE]//ListVideoAdapter/getView/inflater.inflate/R.layout.layout_list_video_item[language=JAVA]
19,def://app/src/main/res/layout/activity_simple_detail_player.xml[language=FILE],0,def://app/src/main/res/layout/activity_detail_player.xml[language=FILE]
20,use://app/src/main/java/com/example/gsyvideoplayer/simple/adapter/SimpleListVideoModeAdapter.java[language=FILE]//SimpleListVideoModeAdapter/getView/convertView.findViewById/R.id.video_item_player[language=JAVA],0,use://app/src/main/java/com/example/gsyvideoplayer/simple/adapter/SimpleListVideoModeAdapter.java[language=FILE]//SimpleListVideoModeAdapter/getView/convertView.findViewById/R.id.sample_cover_video_item_player[language=JAVA]
