caseID,uri,uriID,newURI
8,use://app/src/main/java/de/robv/android/xposed/installer/WelcomeActivity.java[language=FILE]//WelcomeActivity/onCreate/findViewById/R.id.toolbar[language=JAVA],0,use://app/src/main/java/de/robv/android/xposed/installer/WelcomeActivity.java[language=FILE]//WelcomeActivity/onCreate/findViewById/R.id.toolBar[language=JAVA]
8,use://app/src/main/java/de/robv/android/xposed/installer/AboutActivity.java[language=FILE]//AboutActivity/onCreate/findViewById/R.id.toolbar[language=JAVA],0,use://app/src/main/java/de/robv/android/xposed/installer/AboutActivity.java[language=FILE]//AboutActivity/onCreate/findViewById/R.id.toolBar[language=JAVA]
8,use://app/src/main/java/de/robv/android/xposed/installer/ModulesBookmark.java[language=FILE]//ModulesBookmark/onCreate/findViewById/R.id.toolbar[language=JAVA],0,use://app/src/main/java/de/robv/android/xposed/installer/ModulesBookmark.java[language=FILE]//ModulesBookmark/onCreate/findViewById/R.id.toolBar[language=JAVA]
8,use://app/src/main/java/de/robv/android/xposed/installer/SettingsActivity.java[language=FILE]//SettingsActivity/onCreate/findViewById/R.id.toolbar[language=JAVA],0,use://app/src/main/java/de/robv/android/xposed/installer/SettingsActivity.java[language=FILE]//SettingsActivity/onCreate/findViewById/R.id.toolBar[language=JAVA]
8,use://app/src/main/java/de/robv/android/xposed/installer/SupportActivity.java[language=FILE]//SupportActivity/onCreate/findViewById/R.id.toolbar[language=JAVA],0,use://app/src/main/java/de/robv/android/xposed/installer/SupportActivity.java[language=FILE]//SupportActivity/onCreate/findViewById/R.id.toolBar[language=JAVA]
8,use://app/src/main/java/de/robv/android/xposed/installer/installation/InstallationActivity.java[language=FILE]//InstallationActivity/onCreate/findViewById/R.id.toolbar[language=JAVA],0,use://app/src/main/java/de/robv/android/xposed/installer/installation/InstallationActivity.java[language=FILE]//InstallationActivity/onCreate/findViewById/R.id.toolBar[language=JAVA]
9,def://app/src/main/res/layout/list_item_version.xml[language=FILE]//android.support.v7.widget.CardView/LinearLayout/LinearLayout/LinearLayout/TextView/android:id[language=XML]//@+id\\/txtUploadDate[language=ANY],0,def://app/src/main/res/layout/list_item_version.xml[language=FILE]//android.support.v7.widget.CardView/LinearLayout/LinearLayout/LinearLayout/TextView/android:id[language=XML]//@+id\\/upload[language=ANY]
10,use://app/src/main/java/de/robv/android/xposed/installer/DownloadDetailsVersionsFragment.java[language=FILE]//DownloadDetailsVersionsFragment/VersionsAdapter/VersionsAdapter/super/R.layout.list_item_version[language=JAVA],0,use://app/src/main/java/de/robv/android/xposed/installer/DownloadDetailsVersionsFragment.java[language=FILE]//DownloadDetailsVersionsFragment/VersionsAdapter/VersionsAdapter/super/R.layout.list_version[language=JAVA]
10,use://app/src/main/java/de/robv/android/xposed/installer/DownloadDetailsVersionsFragment.java[language=FILE]//DownloadDetailsVersionsFragment/VersionsAdapter/getView/inflater.inflate/R.layout.list_item_version[language=JAVA],0,use://app/src/main/java/de/robv/android/xposed/installer/DownloadDetailsVersionsFragment.java[language=FILE]//DownloadDetailsVersionsFragment/VersionsAdapter/getView/inflater.inflate/R.layout.list_version[language=JAVA]
11,use://app/src/main/java/de/robv/android/xposed/installer/LogsFragment.java[language=FILE]//LogsFragment/onCreateView/v.findViewById/R.id.hsvLog[language=JAVA],0,use://app/src/main/java/de/robv/android/xposed/installer/LogsFragment.java[language=FILE]//LogsFragment/onCreateView/v.findViewById/R.id.hoasvLog[language=JAVA]
12,def://app/src/main/res/layout/tab_support.xml[language=FILE]//ScrollView/LinearLayout/android.support.v7.widget.CardView/LinearLayout/LinearLayout/android:id[language=XML]//@+id\\/installerSupportView[language=ANY],0,def://app/src/main/res/layout/tab_support.xml[language=FILE]//ScrollView/LinearLayout/android.support.v7.widget.CardView/LinearLayout/LinearLayout/android:id[language=XML]//@+id\\/installerSupportContainer[language=ANY]
13,def://app/src/main/res/layout/list_item_module.xml[language=FILE]//android.support.v7.widget.CardView/LinearLayout/ImageView/android:id[language=XML]//@+id\\/icon[language=ANY],0,def://app/src/main/res/layout/list_item_module.xml[language=FILE]//android.support.v7.widget.CardView/LinearLayout/ImageView/android:id[language=XML]//@+id\\/icons[language=ANY]
14,def://app/src/main/res/layout/icon_preference_item.xml[language=FILE]//RelativeLayout/ImageView/android:id[language=XML]//@+id\\/icon[language=ANY],0,def://app/src/main/res/layout/icon_preference_item.xml[language=FILE]//RelativeLayout/ImageView/android:id[language=XML]//@+id\\/avatar[language=ANY]
14,def://app/src/main/res/layout/icon_preference_item.xml[language=FILE]//RelativeLayout/CheckedTextView/android:layout_toRightOf[language=XML]//@+id\\/icon[language=ANY],0,def://app/src/main/res/layout/icon_preference_item.xml[language=FILE]//RelativeLayout/CheckedTextView/android:layout_toRightOf[language=XML]//@+id\\/avatar[language=ANY]
